Time (s),Error (km)
566793.200000,50.339358
584956.100000,54.534903
603701.000000,58.251300
623046.600000,56.618638
643012.100000,61.495251
663617.500000,63.082159
684883.100000,69.188580
706830.200000,73.862800
729480.500000,73.324716
752856.700000,75.532410
776982.000000,84.646122
801880.400000,nan
827576.600000,nan
854096.300000,nan
881465.800000,nan
909712.400000,nan
938864.100000,nan
968950.000000,nan
1000000.000000,nan
