Time (s),Error (km)
375639.68933585956,6556980.911407227
376433.1482374985,6570966.689954538
377532.5683868678,6596974.224021815
378926.6682454818,6629831.349284391
380601.1424622726,6653503.014226491
382538.80866585026,6681375.184617985
384719.7837788848,6733753.493111853
387121.6880453855,6768174.394577582
389719.8746772824,6817387.424345998
392487.68276382395,6870378.066297046
395396.7108485994,6917100.70361515
398417.10836691497,6978587.641527375
401517.881952982,7027978.788262029
404667.2134737902,7090422.187385222
407832.7865262098,7143730.853496147
410982.118047018,7202879.141186338
414082.89163308503,7257915.064038113
417103.2891514006,7313232.611273232
420012.31723617605,7363941.451638793
422780.1253227176,7418729.956707359
425378.3119546145,7456530.678833836
427780.2162211152,7512954.843960173
429961.1913341497,7540807.199426782
431898.8575377274,7576809.695571888
433573.3317545182,7617264.347752881
434967.4316131322,7638864.60956704
436066.8517625015,7651028.517376307
436860.31066414044,7662683.260355788
437339.66635599674,7671944.20220659
437500.0,7675413.410798803
437500.0,7675413.410798803
437660.33364400326,7679046.93958448
438139.68933585956,7690670.968503149
438933.1482374985,7710722.921773652
440032.5683868678,7734387.181254473
441426.6682454818,7752925.384643863
443101.1424622726,7775479.215344134
445038.80866585026,7821213.319725146
447219.7837788848,7859727.986421156
449621.6880453855,7894308.779305323
452219.8746772824,7954640.636148683
454987.68276382395,7990432.287562154
457896.7108485994,8056834.375578096
460917.10836691497,8097918.40479381
464017.881952982,8167551.389268035
467167.2134737902,8210536.232012
470332.7865262098,8281999.979838332
473482.118047018,8324538.221584467
476582.89163308503,8394935.865309715
479603.2891514006,8435183.716642492
482512.31723617605,8502125.581958039
485280.1253227176,8538160.449077208
487878.3119546145,8596947.661463466
490280.2162211152,8634500.109083416
492461.1913341497,8669702.699739633
494398.8575377274,8716533.586357541
496073.3317545182,8741353.067446135
497467.4316131322,8758373.510729292
498566.8517625015,8780166.43486696
499360.31066414044,8799906.142653976
499839.66635599674,8811921.678470643
500000.0,8815770.978077563
500000.0,8815770.978077563
500160.33364400326,8819489.901302245
500639.68933585956,8829628.809265012
501433.1482374985,8842682.179457169
502532.5683868678,8855313.472263906
503926.6682454818,8874770.253813796
505601.1424622726,8913847.496215979
507538.80866585026,8952930.712532064
509719.7837788848,8979638.466229282
512121.6880453855,9034582.7775876
514719.8746772824,9075429.740148293
517487.68276382395,9126595.97610836
520396.7108485994,9181032.733684314
523417.10836691497,9232622.036004411
526517.8819529819,9291385.639184868
529667.2134737902,9346800.630196573
532832.7865262098,9403798.703833
535982.1180470181,9462635.838871548
539082.891633085,9515535.993203562
542103.2891514007,9573532.692525415
545012.3172361761,9623827.540937109
547780.1253227176,9673126.88273569
550378.3119546145,9725824.873527767
552780.2162211152,9757908.76393627
554961.1913341497,9810098.025959685
556898.8575377273,9840730.70181853
558573.3317545182,9862370.194631224
559967.4316131322,9893526.017709645
561066.8517625015,9920537.15142413
561860.3106641405,9936012.439419752
562339.6663559967,9943111.754971145
562500.0,9945162.629474074
562500.0,9945162.629474074
562660.3336440033,9947086.473741408
563139.6893358595,9952359.428252187
563933.1482374985,9961354.313653262
565032.5683868678,9979528.026434515
566426.6682454818,10013031.428119624
568101.1424622727,10048464.266777124
570038.8086658503,10071585.401218502
572219.7837788848,10115580.413661605
574621.6880453855,10164489.281338759
577219.8746772824,10199834.201090856
579987.6827638239,10263754.451148594
582896.7108485993,10301959.162991466
585917.108366915,10370916.61955613
589017.8819529819,10412574.367661554
592167.2134737902,10483860.737779373
595332.7865262098,10526879.023839869
598482.1180470181,10597622.084802862
601582.891633085,10640209.859364694
604603.2891514007,10708150.368999453
607512.3172361761,10747012.461101295
610280.1253227176,10811228.107563086
612878.3119546145,10844688.547761848
615280.2162211152,10897225.057642635
617461.1913341497,10937171.570998745
619398.8575377273,10961641.22961916
621073.3317545182,10999837.347066876
622467.4316131322,11031487.028537162
623566.8517625015,11047370.577040363
624360.3106641405,11055976.676031156
624839.6663559967,11061737.715949371
625000.0,11063928.541753927
625000.0,11063928.541753927
625160.3336440033,11066286.945541512
625639.6893358595,11074458.826725094
626433.1482374985,11091636.126374083
627532.5683868678,11119220.50301185
628926.6682454818,11147762.96964952
630601.1424622727,11167707.094577031
632538.8086658503,11202110.259036472
634719.7837788848,11252905.776521517
637121.6880453855,11283181.873676678
639719.8746772824,11339600.865730777
642487.6827638239,11384463.565071154
645396.7108485993,11439327.742972305
648417.108366915,11492756.593152514
651517.8819529819,11550226.629339963
654667.2134737902,11604489.460071757
657832.7865262098,11666010.698180929
660982.1180470181,11717009.714437213
664082.891633085,11780072.74091025
667103.2891514007,11827389.120045884
670012.3172361761,11886203.537780626
672780.1253227176,11932845.324618338
675378.3119546145,11977966.695005827
677780.2162211152,12030059.507353665
679961.1913341497,12056539.219253134
681898.8575377273,12098995.136193361
683573.3317545182,12135590.053201403
684967.4316131322,12152951.162400616
686066.8517625015,12166829.376511753
686860.3106641405,12181700.028710319
687339.6663559967,12192767.303791359
687500.0,12196714.792934466
687500.0,12196714.792934466
687660.3336440033,12200740.154808775
688139.6893358595,12212928.317301802
688933.1482374985,12231791.677711418
690032.5683868678,12251133.803057961
691426.6682454818,12267042.92789211
693101.1424622727,12295127.554752452
695038.8086658503,12342210.13615729
697219.7837788848,12373755.804801887
699621.6880453855,12415468.9477383
702219.8746772824,12471296.127314989
704987.6827638239,12508908.500290766
707896.7108485993,12575186.312762722
710917.108366915,12615732.724557295
714017.8819529819,12685738.501482205
717167.2134737902,12729050.660280662
720332.7865262098,12799203.379446449
723482.1180470181,12844004.339023434
726582.891633085,12911458.064325148
729603.2891514007,12954793.1164298
732512.3172361761,13019268.46836443
735280.1253227176,13056069.104422985
737878.3119546145,13117045.83005998
740280.2162211152,13148807.75513776
742461.1913341497,13191440.93675944
744398.8575377273,13234856.035189303
746073.3317545182,13255342.515805373
747467.4316131322,13276354.80484266
748566.8517625015,13301941.875970474
749360.3106641405,13321852.676099999
749839.6663559967,13332725.070320597
750000.0,13336027.565412214
750000.0,13336027.565412214
750160.3336440033,13339139.939319985
750639.6893358595,13347277.496079693
751433.1482374985,13357466.51513746
752532.5683868678,13369766.940016277
753926.6682454818,13394311.01691881
755601.1424622727,13435507.324618597
757538.8086658503,13467654.725010121
759719.7837788848,13497969.470737807
762121.6880453855,13554993.320078423
764719.8746772824,13589913.070516644
767487.6827638239,13648680.33760669
770396.7108485993,13694996.066466892
773417.108366915,13754799.201849544
776517.8819529819,13805361.923506118
779667.2134737902,13868864.413548125
782832.7865262098,13918014.632778715
785982.1180470181,13984350.704211138
789082.891633085,14030058.914002394
792103.2891514007,14095167.599531325
795012.3172361761,14138052.526546607
797780.1253227176,14195277.187342871
800378.3119546145,14240008.533761267
802780.2162211152,14278110.037218014
804961.1913341497,14329522.712464279
806898.8575377273,14354664.98718856
808573.3317545182,14381431.809833782
809967.4316131322,14415659.323493363
811066.8517625015,14439869.746748375
811860.3106641405,14452066.060860684
812339.6663559967,14457681.345208896
812500.0,14459410.554167686
812500.0,14459410.554167686
812660.3336440033,14461117.084089903
813139.6893358595,14466404.949196873
813933.1482374985,14477424.43074164
815032.5683868678,14500019.606850205
816426.6682454818,14534675.082686692
818101.1424622727,14563953.833913561
820038.8086658503,14587733.330950415
822219.7837788848,14637648.09318723
824621.6880453855,14678810.391540729
827219.8746772824,14720384.517641637
829987.6827638239,14780275.748168116
832896.7108485993,14820955.052438
835917.108366915,14888064.929922223
839017.8819529819,14931720.138924664
842167.2134737902,15000326.855340444
845332.7865262098,15046926.932879379
848482.1180470181,15113221.578265572
851582.891633085,15160837.487503214
854603.2891514007,15223618.252518347
857512.3172361761,15267096.943892173
860280.1253227176,15328245.700358283
862878.3119546145,15361818.101435004
865280.2162211152,15418402.210187407
867461.1913341497,15451122.562654987
869398.8575377273,15480611.312498277
871073.3317545182,15521648.013437971
872467.4316131322,15548415.941638079
873566.8517625015,15561300.98546155
874360.3106641405,15570688.585252507
874839.6663559967,15578027.862260738
875000.0,15580860.572118953
875000.0,15580860.572118953
875160.3336440033,15583890.111510921
875639.6893358595,15594060.120216079
876433.1482374985,15613505.858699495
877532.5683868678,15640149.021180881
878926.6682454818,15663256.230309075
880601.1424622727,15682860.88582637
882538.8086658503,15724007.904895056
884719.7837788848,15769482.344201088
887121.6880453855,15799918.999338295
889719.8746772824,15860463.536483552
892487.6827638239,15898872.629891582
895396.7108485993,15961145.062091893
898417.108366915,16006881.067077903
901517.8819529819,16071979.010420714
904667.2134737902,16118916.995165281
907832.7865262098,16187256.80717214
910982.1180470181,16232030.40065765
914082.891633085,16300837.359075226
917103.2891514007,16342519.599990925
920012.3172361761,16407412.658102503
922780.1253227176,16446999.582632804
925378.3119546145,16500056.467417507
927780.2162211152,16544951.199341143
929961.1913341497,16574309.995859975
931898.8575377273,16620796.534725806
933573.3317545182,16651434.39175931
934967.4316131322,16667131.60929212
936066.8517625015,16684690.137778973
936860.3106641405,16702610.058097668
937339.6663559967,16714698.437989378
937500.0,16718780.998259133
937500.0,16718780.998259133
937660.3336440033,16722829.60059684
938139.6893358595,16734429.831317881
938933.1482374985,16750615.802732814
940032.5683868678,16765789.503532711
941426.6682454818,16782124.00987145
943101.1424622727,16816463.393655643
945038.8086658503,16860939.94880744
947219.7837788848,16888088.501142915
949621.6880453855,16937502.555807885
952219.8746772824,16985895.863908835
954987.6827638239,17029416.349022903
957896.7108485993,17091062.258440692
960917.108366915,17135689.873593155
964017.8819529819,17201474.87798482
967167.2134737902,17249592.9818194
970332.7865262098,17314172.868997984
973482.1180470181,17365231.01149536
976582.891633085,17425978.036348954
979603.2891514007,17476111.804720383
982512.3172361761,17534197.093271524
985280.1253227176,17576118.65659084
987878.3119546145,17634680.69328114
990280.2162211152,17664471.744059984
992461.1913341497,17713493.95681433
994398.8575377273,17750717.62338735
996073.3317545182,17770086.978804555
997467.4316131322,17796471.261120934
998566.8517625015,17823982.63845452
999360.3106641405,17842238.079457503
999839.6663559967,17851234.550520107
1000000.0,17853853.401840348
