Time (s),Error (km)
898417.108366915,371978936.9255075
901517.8819529819,373331324.8358455
904667.2134737902,374676676.82540697
907832.7865262098,376056007.6082531
910982.1180470181,377403018.9974491
914082.891633085,378752481.67487925
917103.2891514007,380045216.6375814
920012.3172361761,381311930.0753543
922780.1253227176,382493881.3201587
925378.3119546145,383629033.75787765
927780.2162211152,384653119.0525318
929961.1913341497,385599693.57610404
931898.8575377273,386442508.5505031
933573.3317545182,387154587.7150025
934967.4316131322,387754059.4068994
936066.8517625015,388235347.75836855
936860.3106641405,388582866.9138682
937339.6663559967,388791196.71152085
937500.0,388860501.2085331
937500.0,388860501.2085331
937660.3336440033,388929607.12635475
938139.6893358595,389135081.2265721
938933.1482374985,389472470.2449945
940032.5683868678,389940102.7829298
941426.6682454818,390543833.9780245
943101.1424622727,391277115.47659504
945038.8086658503,392106944.7929517
947219.7837788848,393042734.57374054
949621.6880453855,394091932.1422969
952219.8746772824,395199442.7559573
954987.6827638239,396406444.21748936
957896.7108485993,397650793.99141705
960917.108366915,398964999.3500839
964017.8819529819,400292106.5478328
967167.2134737902,401663350.7242648
970332.7865262098,403016478.93854886
973482.1180470181,404389435.99224734
976582.891633085,405713524.77390295
979603.2891514007,407031294.28506976
982512.3172361761,408272638.9469849
985280.1253227176,409480585.8046869
987878.3119546145,410590988.70288956
990280.2162211152,411632418.883034
992461.1913341497,412578609.05384266
994398.8575377273,413402952.4895467
996073.3317545182,414130865.3832281
997467.4316131322,414740727.1866212
998566.8517625015,415213255.99849516
999360.3106641405,415550253.38856775
999839.6663559967,415753789.1051398
1000000.0,415822047.6391
