Time (s),Error (km)
936066.8517625015,43701010.343291014
936860.3106641405,43742260.00934556
937339.6663559967,43765637.08732413
937500.0,43773118.96246086
937500.0,43773118.96246086
937660.3336440033,43780430.300328024
938139.6893358595,43801366.581751764
938933.1482374985,43834161.98412241
940032.5683868678,43881232.95181039
941426.6682454818,43950815.38536685
943101.1424622727,44036592.81463721
945038.8086658503,44119207.8941423
947219.7837788848,44223624.48419348
949621.6880453855,44341301.41479828
952219.8746772824,44455198.33303164
954987.6827638239,44595026.92561049
957896.7108485993,44722022.297407955
960917.108366915,44873250.16043111
964017.8819529819,45011449.66900321
967167.2134737902,45164681.39821946
970332.7865262098,45311714.79150971
973482.1180470181,45458240.9754269
976582.891633085,45608601.55554352
979603.2891514007,45744129.313662104
982512.3172361761,45888376.52620706
985280.1253227176,46011396.96271615
987878.3119546145,46138894.76039124
990280.2162211152,46250689.52806244
992461.1913341497,46348246.26223557
994398.8575377273,46448722.827167735
996073.3317545182,46522800.91729183
997467.4316131322,46582557.180183545
998566.8517625015,46637100.762111835
999360.3106641405,46678964.91736072
999839.6663559967,46703756.10417217
1000000.0,46711815.11913046
