Time (s),Error (km)
687339.6663559967,165616627.23386037
687500.0,165654958.32372198
687500.0,165654958.32372198
687660.3336440033,165693480.43751833
688139.6893358595,165809810.7449105
688933.1482374985,166005464.0705024
690032.5683868678,166277460.2973751
691426.6682454818,166612417.16166383
693101.1424622727,167006702.01587632
695038.8086658503,167481213.8098713
697219.7837788848,168009849.12090012
699621.6880453855,168580265.52466634
702219.8746772824,169219025.07274085
704987.6827638239,169874289.4383907
707896.7108485993,170588791.795298
710917.108366915,171305208.403716
714017.8819529819,172064837.37492344
717167.2134737902,172815166.0726397
720332.7865262098,173585497.24559072
723482.1180470181,174342478.53814843
726582.891633085,175090034.05035055
729603.2891514007,175822025.9007466
732512.3172361761,176519408.7887308
735280.1253227176,177191361.76818693
737878.3119546145,177816602.5955553
740280.2162211152,178392916.75294274
742461.1913341497,178928277.21053994
744398.8575377273,179385103.60689494
746073.3317545182,179791049.57965118
747467.4316131322,180135673.83422574
748566.8517625015,180400242.4180639
749360.3106641405,180586906.78079107
749839.6663559967,180699428.85544893
750000.0,180737216.87244955
750000.0,180737216.87244955
750160.3336440033,180775129.33513206
750639.6893358595,180889433.2058865
751433.1482374985,181082272.1814203
752532.5683868678,181354370.1246209
753926.6682454818,181694671.01645395
755601.1424622727,182089413.72988597
757538.8086658503,182557447.63732442
759719.7837788848,183092305.03907835
762121.6880453855,183659835.95490617
764719.8746772824,184298494.98010218
767487.6827638239,184955430.6332141
770396.7108485993,185668019.72238883
773417.108366915,186385525.06173337
776517.8819529819,187145707.14540637
779667.2134737902,187893362.3929466
782832.7865262098,188668485.61323702
785982.1180470181,189419034.50583974
789082.891633085,190173967.6327859
792103.2891514007,190898244.62298954
795012.3172361761,191603388.15160432
797780.1253227176,192267595.91185728
800378.3119546145,192900327.45056325
802780.2162211152,193470520.76194334
804961.1913341497,194008169.57094854
806898.8575377273,194468598.3878493
808573.3317545182,194868474.77936783
809967.4316131322,195212872.74084687
811066.8517625015,195481676.38853937
811860.3106641405,195670636.20335534
812339.6663559967,195783328.52052653
812500.0,195820938.67113766
812500.0,195820938.67113766
812660.3336440033,195858561.72473633
