Time (s),Error (km)
979603.2891514007,5896.841762711574
982512.3172361761,1505.0215015735505
985280.1253227176,9433.66752637017
987878.3119546145,17839.536086346383
990280.2162211152,26580.04627852844
992461.1913341497,35377.195402843296
994398.8575377273,43668.41500990829
996073.3317545182,50480.65964153663
997467.4316131322,54895.86319151026
998566.8517625015,57059.95766378519
999360.3106641405,57894.63620241288
999839.6663559967,58150.08726282937
1000000.0,58048.70425643854
