Time (s),Error (km)
979603.2891514007,16567144.220848791
982512.3172361761,16618515.419519883
985280.1253227176,16669246.26272262
987878.3119546145,16707389.222786037
990280.2162211152,16761466.853952084
992461.1913341497,16787147.6833346
994398.8575377273,16823994.514098007
996073.3317545182,16862591.497627992
997467.4316131322,16881890.88610175
998566.8517625015,16893640.158303544
999360.3106641405,16905701.954107508
999839.6663559967,16915248.123690862
1000000.0,16918788.470698196
