Time (s),Error (km)
687500.0,9447563.714697883
687660.3336440033,9451169.654640459
688139.6893358595,9461946.087179963
688933.1482374985,9479771.11041985
690032.5683868678,9504449.125651693
691426.6682454818,9535722.497169035
693101.1424622727,9573289.160375522
695038.8086658503,9616829.401526352
697219.7837788848,9666050.250836188
699621.6880453855,9720769.709820194
702219.8746772824,9781103.639970103
704987.6827638239,9847946.400193403
707896.7108485993,9924171.90080518
710917.108366915,10013569.943799706
714017.8819529819,10107063.337018715
717167.2134737902,10195369.060599087
720332.7865262098,10278780.591505723
723482.1180470181,10358263.3522982
726582.891633085,10434154.437322251
729603.2891514007,10506414.509400563
732512.3172361761,10574812.383998588
735280.1253227176,10639021.482341172
737878.3119546145,10698671.455183148
740280.2162211152,10753377.49640755
742461.1913341497,10802757.947104258
744398.8575377273,10846445.53277202
746073.3317545182,10884095.338143937
747467.4316131322,10915391.67173621
748566.8517625015,10940055.439054372
749360.3106641405,10957852.995231658
749839.6663559967,10968606.397047902
750000.0,10972203.634401532
750000.0,10972203.634401532
750160.3336440033,10975801.180097068
750639.6893358595,10986559.201802764
751433.1482374985,11004376.999311937
752532.5683868678,11029097.828059219
753926.6682454818,11060528.16462105
755601.1424622727,11098472.317508992
757538.8086658503,11142798.151324429
759719.7837788848,11193576.742391229
762121.6880453855,11251419.486862663
764719.8746772824,11318314.717979804
767487.6827638239,11398028.352086933
770396.7108485993,11486788.572105749
773417.108366915,11573808.502483355
776517.8819529819,11657278.091890465
779667.2134737902,11737988.326995276
782832.7865262098,11816316.590284193
785982.1180470181,11892243.893969754
789082.891633085,11965532.225116413
792103.2891514007,12035829.115148187
795012.3172361761,12102725.250061525
797780.1253227176,12165787.535389772
800378.3119546145,12224578.854161777
802780.2162211152,12278669.967762325
804961.1913341497,12327646.381729545
806898.8575377273,12371111.969597816
808573.3317545182,12408691.028788209
809967.4316131322,12440030.869925711
811066.8517625015,12464807.56339871
811860.3106641405,12482737.292497855
812339.6663559967,12493593.948299559
812500.0,12497229.992170807
812500.0,12497229.992170807
812660.3336440033,12500868.589403458
813139.6893358595,12511763.411878308
813933.1482374985,12529858.445122052
815032.5683868678,12555086.29961494
816426.6682454818,12587420.407549359
818101.1424622727,12626988.012242202
820038.8086658503,12674330.33409853
822219.7837788848,12730989.61225261
824621.6880453855,12799829.26060489
827219.8746772824,12879254.040283004
829987.6827638239,12960478.807747262
832896.7108485993,13040297.040055163
835917.108366915,13118921.414619803
839017.8819529819,13196591.399549173
842167.2134737902,13273240.643380227
845332.7865262098,13348599.803312533
848482.1180470181,13422284.464092689
851582.891633085,13493848.943272887
854603.2891514007,13562819.222004717
857512.3172361761,13628713.951906726
860280.1253227176,13691058.151095286
862878.3119546145,13749391.73604464
865280.2162211152,13803273.682222102
867461.1913341497,13852281.888496043
869398.8575377273,13896008.674243594
871073.3317545182,13934052.587411504
872467.4316131322,13966009.437327152
873566.8517625015,13991469.356941197
874360.3106641405,14010030.287113348
874839.6663559967,14021336.17133571
875000.0,14025135.338120317
875000.0,14025135.338120317
875160.3336440033,14028943.967797006
875639.6893358595,14040391.387967508
876433.1482374985,14059567.19702273
877532.5683868678,14086719.649651654
878926.6682454818,14122463.789055267
880601.1424622727,14168127.276784007
882538.8086658503,14225337.26762541
884719.7837788848,14292116.661537666
887121.6880453855,14362820.48530108
889719.8746772824,14434807.856664702
892487.6827638239,14507682.052714538
895396.7108485993,14581335.61658201
898417.108366915,14655539.97494537
901517.8819529819,14729940.476785041
904667.2134737902,14804097.633164702
907832.7865262098,14877521.606790164
