Time (s),Error (km)
628926.6682454818,8218314.157305093
630601.1424622727,8249821.718236591
632538.8086658503,8266353.807430808
634719.7837788848,8292933.1488696
637121.6880453855,8335265.753037102
639719.8746772824,8355557.538442743
642487.6827638239,8405771.720911821
645396.7108485993,8430904.310370434
648417.108366915,8483443.764105879
651517.8819529819,8511098.643206758
654667.2134737902,8566164.27860309
657832.7865262098,8593672.90604324
660982.1180470181,8649338.652368348
664082.891633085,8675938.032864848
667103.2891514007,8729723.985331919
670012.3172361761,8753804.459838355
672780.1253227176,8804346.695856158
675378.3119546145,8825655.655026494
677780.2162211152,8865284.293395983
679961.1913341497,8895491.623587182
681898.8575377273,8910096.718664536
683573.3317545182,8939747.689285412
684967.4316131322,8964689.474169528
686066.8517625015,8975248.72197897
686860.3106641405,8979939.922013361
687339.6663559967,8983334.82953066
687500.0,8984738.552840816
687500.0,8984738.552840816
687660.3336440033,8986312.95595161
688139.6893358595,8992160.835781723
688933.1482374985,9005529.026476335
690032.5683868678,9027716.485542126
691426.6682454818,9049040.523421727
693101.1424622727,9060564.728293782
695038.8086658503,9086293.416065168
697219.7837788848,9125685.956687195
699621.6880453855,9143852.096251277
702219.8746772824,9188768.884666897
704987.6827638239,9217929.095283112
707896.7108485993,9261110.497089295
710917.108366915,9296561.268020678
714017.8819529819,9342245.777619936
717167.2134737902,9377212.744821245
720332.7865262098,9427089.543835545
723482.1180470181,9458579.75583573
726582.891633085,9510396.516058369
729603.2891514007,9538608.98838426
732512.3172361761,9587889.828760663
735280.1253227176,9615128.960055528
737878.3119546145,9654179.058531055
740280.2162211152,9688151.898291364
742461.1913341497,9706421.837379312
744398.8575377273,9743249.023399184
746073.3317545182,9765725.568407673
747467.4316131322,9774552.14801314
748566.8517625015,9786837.340856489
749360.3106641405,9800992.891419262
749839.6663559967,9810753.354559842
750000.0,9814041.949635837
750000.0,9814041.949635837
750160.3336440033,9817288.06910391
750639.6893358595,9826438.83405009
751433.1482374985,9838446.290017437
752532.5683868678,9847860.411723342
753926.6682454818,9857580.748460662
755601.1424622727,9884540.260051863
757538.8086658503,9918612.375062998
759719.7837788848,9934615.346346239
762121.6880453855,9973896.399653714
764719.8746772824,10007106.81916822
767487.6827638239,10039632.042180574
770396.7108485993,10084188.896584647
773417.108366915,10116934.249268154
776517.8819529819,10164031.183174528
779667.2134737902,10200640.164858244
782832.7865262098,10244983.841845976
785982.1180470181,10285781.589665089
789082.891633085,10325488.239109859
792103.2891514007,10366955.281868942
795012.3172361761,10404161.585626485
797780.1253227176,10439003.308101153
800378.3119546145,10479275.977239218
802780.2162211152,10499509.87440533
804961.1913341497,10540952.810637914
806898.8575377273,10561664.711011076
808573.3317545182,10575422.510606399
809967.4316131322,10600208.405364187
811066.8517625015,10621535.081522169
811860.3106641405,10632594.351974733
812339.6663559967,10637039.217215441
812500.0,10638222.038620237
812500.0,10638222.038620237
812660.3336440033,10639292.110419055
813139.6893358595,10642117.071930777
813933.1482374985,10647452.743858382
815032.5683868678,10661120.326266449
816426.6682454818,10688287.775146551
818101.1424622727,10713996.746603858
820038.8086658503,10727371.088617617
822219.7837788848,10762763.007599046
824621.6880453855,10797146.885593973
827219.8746772824,10821857.14116831
829987.6827638239,10870789.616348919
832896.7108485993,10895405.969188508
835917.108366915,10948955.466174955
839017.8819529819,10976084.149036357
842167.2134737902,11030523.0794142
845332.7865262098,11060123.888478566
848482.1180470181,11112270.597967036
851582.891633085,11143440.41878782
854603.2891514007,11192218.780993005
857512.3172361761,11220857.248106772
860280.1253227176,11268521.525311098
862878.3119546145,11289367.05470824
865280.2162211152,11334148.079185894
867461.1913341497,11355634.644793699
869398.8575377273,11376330.52005007
871073.3317545182,11409231.088250428
872467.4316131322,11428183.229067724
873566.8517625015,11435322.894992184
874360.3106641405,11441180.102910979
874839.6663559967,11446586.190074606
875000.0,11448787.111589873
875000.0,11448787.111589873
875160.3336440033,11451185.12934101
875639.6893358595,11459422.465816298
876433.1482374985,11475284.547936995
877532.5683868678,11495857.76510233
878926.6682454818,11510622.73490625
880601.1424622727,11522611.174396003
882538.8086658503,11556134.502757108
884719.7837788848,11588230.227025144
887121.6880453855,11608242.955714853
889719.8746772824,11656342.55656697
892487.6827638239,11679322.521831283
895396.7108485993,11730003.462574473
898417.108366915,11757623.50018488
901517.8819529819,11810820.722173456
